RECORD_TIME,R1_AVG_VALUE,R2_AVG_VALUE,R3_AVG_VALUE,H_WIND_AMOUNT,H_COLD_PRESS,H_UPRESS,H_PRESS_DIFF,H_TQXZS,H_ACT_FS,H_GDFN,S,T,¦Î
2023-08-01 20:00:00,196.96,87.47,36.91,5899.12,437.77,250.5,176.65,33.47,253.7,13072.83,0.258,478.7,0.05
2023-08-01 19:00:00,184.46,83.74,35.99,5868.26,438.59,250.25,178.02,32.97,250.51,12657.45,0.205,470.1,0.051
2023-08-01 18:00:00,154.2,74.73,36.62,5893.5,438.97,250.42,177.95,33.09,255.3,13199.72,0.217,408.5,0.029
2023-08-01 17:00:00,178.47,91.92,40.16,5828.66,431.34,250.29,169.92,34.33,260.14,13545.97,0.238,452,0.035
2023-08-01 16:00:00,251.62,111.66,41.62,5895.68,432.43,250.31,171.21,34.51,260.42,13746.23,0.206,492.2,0.052
2023-08-01 15:00:00,251.8,108.54,40.65,5914.08,436.2,250.35,175,33.89,258.81,13604.71,0.209,456,0.051
2023-08-01 14:00:00,220.71,99.89,38.74,5910.58,437.23,250.54,175.72,33.66,257.61,13472.29,0.161,396.7,0.036
2023-08-01 13:00:00,214.6,96.8,38.68,5884.62,437.68,250.29,176.79,33.34,255.36,13194.34,0.168,432.9,0.039
2023-08-01 12:00:00,224.58,105.14,38.97,5898.15,438.26,250.27,177.34,33.31,255.6,13235.43,0.21,473.8,0.043
2023-08-01 11:00:00,237.92,105.23,38.8,5903.08,437.38,250.32,176.33,33.53,255.48,13227.03,0.2,467.8,0.038
2023-08-01 10:00:00,218.56,100.6,37.03,5934.82,436.45,250.5,175.4,33.88,256.2,13402.67,0.189,411.8,0.046
2023-08-01 09:00:00,218.75,99.31,37.38,5954.11,439.68,250.36,178.56,33.36,256.64,13469.59,0.174,503.7,0.042
2023-08-01 08:00:00,233.84,104.33,38.34,5945.43,438.18,250.34,176.81,33.63,258.21,13610.86,0.19,421.8,0.04
2023-08-01 07:00:00,208.6,95.01,38.13,5942.65,435.86,250.47,174.82,34.06,258.23,13619.04,0.257,471.9,0.027
2023-08-01 06:00:00,226.91,102.92,40.06,5943.65,437.32,250.2,176.42,33.77,257.48,13548.68,0.241,424.6,0.036
2023-08-01 05:00:00,260,115.64,41.82,5953.83,439.8,250.41,178.26,33.4,258.39,13668.02,0.182,448.6,0.05
2023-08-01 04:00:00,254.4,108.68,41.78,5899.85,436.57,250.48,175.37,33.68,257.45,13438.13,0.255,405,0.047
2023-08-01 03:00:00,254.08,109.19,41.75,5897.98,437.55,250.33,176.69,33.37,253.11,12986.28,0.172,402.6,0.034
2023-08-01 02:00:00,241.65,107.25,41.62,5876.81,439.48,250.64,178.38,32.91,250.28,12644.97,0.173,421.3,0.043
2023-08-01 01:00:00,236.75,112.28,40.88,5857.02,437.97,250.28,177.8,32.97,246.23,12195.04,0.163,410.2,0.036
2023-08-01 00:00:00,224.72,109.18,40.77,5872.79,438.96,250.42,178.43,32.94,248.33,12450.07,0.25,509.7,0.036
2023-07-31 23:00:00,232.25,109.64,40.7,5805.82,438.19,250.49,177.51,32.73,247.07,12182.98,0.258,428.4,0.048
2023-07-31 22:00:00,224.76,107.58,40.69,5852.11,437.77,250.37,176.91,33.11,253.2,12901.78,0.201,431.5,0.028
2023-07-31 21:00:00,231.05,112.8,40.75,5890.07,437.9,250.33,176.79,33.31,255.75,13244.4,0.196,391.9,0.036
2023-07-31 20:00:00,243.45,113.23,41.1,5890.78,438.64,250.27,177.51,33.13,254.39,13106.85,0.162,442.8,0.048
2023-07-31 19:00:00,208.73,101.42,39.7,5926.68,437.27,250.44,176.11,33.7,257.32,13499.15,0.2,424,0.048
2023-07-31 18:00:00,222.59,111.3,40.99,5960,437.05,250.38,175.68,33.96,259.99,13839.09,0.23,436.4,0.046
2023-07-31 17:00:00,216.7,100.1,39.72,5948.91,437.05,250.55,175.41,33.91,259.02,13719.35,0.232,483,0.033
2023-07-31 16:00:00,203.08,100.09,39.68,5933.81,439.16,250.21,178.23,33.39,256.79,13452.43,0.173,390.6,0.028
2023-07-31 15:00:00,239.32,117.34,41.87,5906.49,435.57,250.33,174.62,33.88,255.46,13249.94,0.256,424,0.042
2023-07-31 14:00:00,258.11,117.88,42.96,5842.55,437.95,250.4,177,33.04,250.43,12592.42,0.173,456.3,0.028
2023-07-31 13:00:00,249.97,117.02,42.11,5849.73,439.88,250.46,179.12,32.69,250.77,12635.63,0.16,434,0.036
2023-07-31 12:00:00,247.87,114.03,42.75,5887.52,434.94,250.54,173.85,33.94,256.34,13311.01,0.189,472.2,0.027
2023-07-31 11:00:00,245.88,111.99,42.24,5852.52,437.69,250.46,176.63,33.18,252.05,12773.33,0.213,403.8,0.042
2023-07-31 10:00:00,235.69,112.41,42.08,5833.63,438.64,250.4,177.98,32.79,249.46,12471.37,0.165,399.2,0.035
2023-07-31 09:00:00,236.81,117.18,42.73,5812.23,437.87,250.39,177.32,32.82,249.3,12435.9,0.256,390.8,0.026
2023-07-31 08:00:00,244.05,115.47,42.44,5807.29,439.41,250.29,178.47,32.53,250.54,12521.83,0.186,410.7,0.026
2023-07-31 07:00:00,241.04,120.46,41.63,5811.28,439.39,250.56,178.62,32.52,248.02,12286.77,0.215,466.4,0.026
2023-07-31 06:00:00,229.8,112.22,41.8,5852.71,436.53,250.39,175.59,33.35,253.43,12920.9,0.181,490.6,0.048
2023-07-31 05:00:00,258.42,127.41,43.54,5872.61,436.87,250.4,175.88,33.36,250.94,12705.56,0.202,433.2,0.034
2023-07-31 04:00:00,241.48,116.68,41.46,5790.96,440.49,250.3,180.24,32.16,244.76,11927.9,0.206,404.8,0.043
2023-07-31 03:00:00,240.59,124.17,41.79,5819.72,438.5,250.33,178.02,32.73,248.52,12367.45,0.2,500.2,0.03
2023-07-31 02:00:00,259.49,122.76,42.98,5773.6,438.51,250.31,178.09,32.47,244.87,11894.45,0.247,453.7,0.051
2023-07-31 01:00:00,246.95,111.95,41.79,5806.98,437.55,250.44,176.73,32.88,249.36,12411.86,0.184,396.2,0.051
2023-07-31 00:00:00,246.2,110.83,40.26,5809.45,438.49,250.18,178.01,32.67,248.85,12369.42,0.239,497.8,0.048
2023-07-30 23:00:00,222.18,105.11,39.34,5856.57,439.78,250.32,178.89,32.74,250.35,12601.56,0.256,444.7,0.042
2023-07-30 22:00:00,245.35,110.57,39.45,5852.71,438.81,250.2,178.24,32.88,250.6,12630.28,0.249,502.6,0.034
2023-07-30 21:00:00,223.01,100.01,36.97,5799.46,438.48,250.37,177.95,32.65,248.18,12269,0.208,485.6,0.052
2023-07-30 20:00:00,212.3,101.43,35.91,5838.75,438.05,250.56,176.75,33.01,252.66,12795.82,0.213,444.9,0.043
2023-07-30 19:00:00,241.94,109.41,36.37,5882.88,439.08,250.34,178.24,33.05,252.53,12891.1,0.169,470.8,0.042
2023-07-30 18:00:00,253.3,116.76,37.63,5918.48,437.54,250.39,176.29,33.6,255.64,13295.76,0.226,486,0.034
2023-07-30 17:00:00,226.32,106.59,36.4,5907.21,437.46,250.34,176.3,33.54,255.26,13237.95,0.182,482.5,0.034
2023-07-30 16:00:00,209.5,109.15,37.88,5957.23,438.17,250.45,176.67,33.7,258.98,13718.99,0.247,474.6,0.033
2023-07-30 15:00:00,248.22,126.17,42.69,5962.81,436.28,250.37,174.82,34.13,259.25,13776.8,0.192,469.5,0.027
2023-07-30 14:00:00,263.5,121.5,42.53,5936.87,433.9,250.32,172.5,34.42,259.45,13737.94,0.197,391.5,0.041
2023-07-30 13:00:00,230.33,111.52,40.22,5892.75,435.58,250.2,174.35,33.82,260.08,13697.36,0.258,422.3,0.034
2023-07-30 12:00:00,250.83,119.6,40.69,5919.52,434.87,250.52,173.26,34.19,260.59,13826.87,0.178,480.8,0.045
2023-07-30 11:00:00,240.38,115.52,40.58,5920.73,435.13,250.39,173.51,34.14,260.41,13795.74,0.19,450.7,0.052
2023-07-30 10:00:00,236.78,111.36,40.02,5920.41,436.17,250.36,174.82,33.9,259.37,13677.55,0.202,500,0.027
2023-07-30 09:00:00,242.86,115.63,40.59,5904.24,435.03,250.29,173.7,34.01,259.48,13668.28,0.171,499.4,0.035
2023-07-30 08:00:00,258.55,119.57,42.04,5918.3,437.04,250.3,175.83,33.72,256.48,13371.62,0.254,447.6,0.042
2023-07-30 07:00:00,240.71,115.17,40.18,5937.45,439.77,250.17,178.92,33.28,255.79,13341.36,0.236,440.5,0.027
2023-07-30 06:00:00,228.72,117.1,41.01,5960.93,439.16,250.19,178.21,33.52,257.12,13537.98,0.197,398.9,0.049
2023-07-30 05:00:00,254.19,118.98,42.25,5897.88,439.71,250.38,178.49,33.06,253.97,13068.33,0.19,452.3,0.033
2023-07-30 04:00:00,229.48,112.24,40.94,5859.24,438.15,250.31,177.24,33.06,253.49,12939.75,0.222,460.3,0.031
2023-07-30 03:00:00,251.68,121.96,43.54,5857.17,435.87,250.5,174.94,33.55,254.48,13037.58,0.232,467.3,0.027
2023-07-30 02:00:00,281.61,129.89,44.86,5840.04,440.51,250.35,179.46,32.54,251.76,12712.94,0.161,496.3,0.048
2023-07-30 01:00:00,236.9,110.77,41.34,5901.77,440.85,250.42,179.75,32.83,254.76,13180.32,0.201,488.5,0.036
2023-07-30 00:00:00,241.96,117.62,40.81,5935.01,436.46,250.38,175.18,33.92,259.01,13697.23,0.21,461.3,0.035
2023-07-29 23:00:00,236.58,114.21,40.41,5929.83,439.57,250.39,178.16,33.32,256.56,13409.39,0.242,470.1,0.033
2023-07-29 22:00:00,230.51,118.15,40.9,5932.25,437.52,250.32,176.47,33.69,258.05,13594.82,0.208,395.7,0.035
2023-07-29 21:00:00,243.1,114.34,40.98,5984.86,438.52,250.37,177.14,33.82,260.27,13928.74,0.19,390.9,0.027
2023-07-29 20:00:00,194.88,102,39.77,5986.06,438.19,250.34,176.63,33.92,260.24,13957.19,0.246,397.4,0.038
2023-07-29 19:00:00,199.2,100.59,40.55,5969.58,436.89,250.46,175.37,34.06,260.75,13937.9,0.258,438.2,0.036
2023-07-29 18:00:00,222.23,106.67,40.27,5965.3,436.47,250.43,175.01,34.13,260.2,13881.67,0.255,431.1,0.052
2023-07-29 17:00:00,231.7,110.44,40.62,5954.4,433.98,250.45,172.39,34.58,260.9,13928.67,0.243,423.8,0.026
2023-07-29 16:00:00,204.43,101.3,39.31,5897.84,433.67,250.37,172.49,34.23,257.17,13410.51,0.201,430.4,0.046
2023-07-29 15:00:00,208.58,106.26,39.41,5846.48,437.63,250.33,176.66,33.11,252.82,12834.6,0.213,399.2,0.035
2023-07-29 14:00:00,220.96,115.58,40.29,5862.21,438.99,250.47,177.89,33,252.98,12904.58,0.177,434.9,0.049
2023-07-29 13:00:00,249.88,123.78,40.87,5959.53,438.42,250.48,176.98,33.65,257.32,13561.24,0.185,460.2,0.04
2023-07-29 12:00:00,220.93,110.3,38.82,5930.14,439.41,250.34,178.11,33.33,256.16,13367.52,0.251,476,0.036
2023-07-29 11:00:00,221.91,111,38.61,5927.57,438.28,250.52,176.81,33.53,256.06,13363.31,0.182,503.9,0.053
2023-07-29 10:00:00,236.71,116.87,38.79,5938.86,437.69,250.47,176.59,33.69,254.91,13278.6,0.233,481.3,0.044
2023-07-29 09:00:00,239.8,113.97,38.23,5957.57,439.14,250.46,177.76,33.53,256.69,13480.57,0.167,498.5,0.039
2023-07-29 08:00:00,243.06,115.89,38.29,5968.36,439.02,250.54,177.36,33.66,258.39,13696.65,0.169,502.4,0.045
2023-07-29 07:00:00,234.78,113.02,36.97,5931.31,435.87,250.38,174.63,34.03,257.96,13562.12,0.194,391.9,0.046
2023-07-29 06:00:00,234.27,112.14,37.33,5924.51,436.88,250.36,175.68,33.74,256.92,13425.07,0.194,404.1,0.036
2023-07-29 05:00:00,220.77,106.74,38.26,5947.67,437.69,250.41,176.38,33.78,255.97,13404.51,0.229,478.9,0.042
2023-07-29 04:00:00,232.13,111.69,39.72,5927.27,440.46,250.41,179.4,33.08,253.99,13141.25,0.255,444.6,0.052
2023-07-29 03:00:00,232.16,111.74,41.18,5936.55,439.89,250.25,178.86,33.23,254.64,13230.36,0.17,502,0.036
2023-07-29 02:00:00,253.58,120.67,42.24,5943.39,437.87,250.38,176.41,33.71,256.41,13427.64,0.163,419.1,0.03
2023-07-29 01:00:00,246.67,119.03,41.67,5943,440.1,250.36,178.97,33.22,254.47,13230.01,0.259,476.1,0.045
2023-07-29 00:00:00,241.23,117.05,40.25,5898.07,437.58,250.29,176.63,33.48,254.66,13143.87,0.174,444.3,0.037
2023-07-28 23:00:00,225.4,113.15,39.22,5881.85,437.71,250.25,176.55,33.32,254.08,13047.13,0.221,402.4,0.05
2023-07-28 22:00:00,236.44,118.18,39.7,5883.48,437.57,250.35,176.49,33.33,253.89,13033.97,0.188,449.8,0.028
2023-07-28 21:00:00,233.61,117.87,38.45,5890.42,437.14,250.28,176.09,33.53,254.94,13154.51,0.231,451.3,0.044
2023-07-28 20:00:00,218.71,109.65,38.9,5890.9,436.77,250.23,175.42,33.61,257.01,13381.98,0.176,467.3,0.042
2023-07-28 19:00:00,237.99,123.83,40.57,5904.49,437.65,250.39,176.49,33.47,254.92,13184.97,0.222,484.9,0.048
2023-07-28 18:00:00,223.56,113.11,39.85,5940.25,437.96,250.45,176.38,33.71,258.71,13672.69,0.168,455.4,0.044
2023-07-28 17:00:00,225.88,115.21,39.29,5938.3,435.66,250.29,174.09,34.16,260.38,13838.88,0.252,469.3,0.042
2023-07-28 16:00:00,192.52,100.96,38.13,5938.9,434.29,250.35,172.65,34.43,261.88,14010.15,0.188,465.7,0.03
2023-07-28 15:00:00,190.12,100.47,37.39,5950.25,433.84,250.22,172.5,34.59,261.16,13954.66,0.197,419,0.029
2023-07-28 14:00:00,205.25,110.67,38.43,5934.71,432.6,250.35,170.97,34.79,260.76,13868.83,0.225,423.4,0.029
2023-07-28 13:00:00,217.92,108.21,39.4,5880.01,436.75,250.31,175.64,33.54,255.15,13148.8,0.161,420,0.034
2023-07-28 12:00:00,227.29,108.06,39.21,5843,438.25,250.51,177.07,32.98,251.85,12747.43,0.185,477.3,0.03
2023-07-28 11:00:00,199.85,98.29,37.92,5935.14,438.69,250.28,177.17,33.55,258.33,13614.98,0.249,502.4,0.05
2023-07-28 10:00:00,201.66,103.83,37.52,5896.98,435.77,250.35,174.6,33.8,256.78,13363.1,0.174,450,0.031
2023-07-28 09:00:00,206.85,102.54,37.54,5812.4,437.28,250.3,176.57,32.99,250,12491.33,0.177,430.2,0.03
2023-07-28 08:00:00,206.6,100.09,37.04,5806.58,438.74,250.37,178.08,32.64,247.28,12213.66,0.232,461.6,0.035
2023-07-28 07:00:00,226.3,107.06,36.26,5851.17,438.42,250.38,177.51,32.99,252.27,12787.67,0.215,396.9,0.032
2023-07-28 06:00:00,194.04,95.14,33.75,5882.91,438.58,250.27,177.65,33.14,253.42,12990.25,0.236,462.2,0.043
2023-07-28 05:00:00,174.58,88.51,32.36,5920.92,438.71,250.28,177.59,33.37,255.24,13251.53,0.233,440.8,0.047
2023-07-28 04:00:00,178.1,87.61,32.95,5910.97,440.6,250.4,179.67,32.92,252.64,12964.32,0.251,477,0.026
2023-07-28 03:00:00,204.59,100.69,34.38,5896.36,438.57,250.39,177.6,33.23,253.43,13015.22,0.215,430.8,0.053
2023-07-28 02:00:00,187.45,92.56,35.26,5875.99,439.85,250.49,178.47,32.89,253.04,12922.72,0.177,505.2,0.038
2023-07-28 01:00:00,199.29,97.52,38.11,5850.53,438.06,250.36,177.28,33.11,251.78,12746.79,0.243,473.8,0.034
2023-07-28 00:00:00,234.46,113.38,40.53,5815.26,438.83,250.39,177.93,32.64,250.28,12507.86,0.222,450.6,0.049
2023-07-27 23:00:00,238.93,117.13,40.78,5798.7,437.16,250.31,176.34,32.94,250.69,12529.77,0.256,412.6,0.03
2023-07-27 22:00:00,211.24,103.54,39.56,5858.13,439.24,250.21,178.58,32.9,251.85,12776.34,0.213,438.1,0.029
2023-07-27 21:00:00,199.34,99.31,38.47,5848.51,437.83,250.4,176.72,33.1,253.07,12874.27,0.202,466.6,0.048
2023-07-27 20:00:00,192.38,96.6,38,5838.44,438.12,250.46,176.87,33.06,252.49,12799.99,0.205,508.4,0.044
2023-07-27 19:00:00,188.06,94.76,37.81,5842.15,438.37,250.21,177.61,32.91,252.24,12760.6,0.258,492.2,0.027
2023-07-27 18:00:00,196.6,100.1,39.95,5874.03,438.1,250.43,176.87,33.24,253.51,12981.39,0.174,498.3,0.045
2023-07-27 17:00:00,208.07,107.35,40.76,5874.75,436.21,250.42,174.86,33.62,254.38,13065.15,0.211,421.9,0.053
2023-07-27 16:00:00,215.29,111.34,40.38,5838.52,437.9,250.3,176.99,33.05,252.06,12745.52,0.168,437.8,0.046
2023-07-27 15:00:00,215.71,109.97,39.28,5828,436.64,250.37,175.61,33.25,252.6,12785.54,0.195,437.4,0.039
2023-07-27 14:00:00,210.95,109,38.19,5812.38,437.6,250.49,176.44,32.97,251.36,12621.22,0.212,459.1,0.03
2023-07-27 13:00:00,180.25,91.85,37.44,5812.23,438.55,250.4,177.64,32.7,251.1,12608.05,0.24,483.7,0.043
2023-07-27 12:00:00,169.53,93.02,38.46,5837.38,436.64,250.5,175.38,33.3,255.2,13070.05,0.197,446.1,0.042
2023-07-27 11:00:00,221.92,106.9,38.66,5870.98,435.27,250.45,173.74,33.76,256.31,13252.68,0.174,434.6,0.026
2023-07-27 10:00:00,214.09,108.69,37.81,5886.9,438.03,250.43,176.72,33.33,254.88,13139.89,0.2,396.9,0.028
2023-07-27 09:00:00,197.57,102.74,37.39,5921.89,440.34,250.44,178.78,33.14,256.74,13410.35,0.235,400.8,0.029
2023-07-27 08:00:00,206.56,111.69,37.72,5915.26,438.29,250.45,176.8,33.49,256.66,13410.25,0.226,503.6,0.041
2023-07-27 07:00:00,207.48,108.97,37.96,5911.63,439.42,250.47,178.24,33.19,254.23,13127.71,0.186,505.3,0.027
2023-07-27 06:00:00,201.67,107.54,38.01,5914.29,440.18,250.41,178.8,33.07,256.12,13326.5,0.254,466.9,0.05
2023-07-27 05:00:00,215.88,110.48,38.29,5925.84,437.47,250.12,176.26,33.68,257.99,13569.64,0.177,415.5,0.047
2023-07-27 04:00:00,224.36,116.71,37.99,5933.76,436.83,250.31,175.37,33.83,259.53,13726.96,0.18,416,0.028
2023-07-27 03:00:00,200.85,105.72,37.15,5942.13,435.65,250.45,174,34.17,260.24,13838.57,0.253,480.8,0.033
2023-07-27 02:00:00,177.82,95.17,37.14,5940.04,436.06,250.39,174.33,34.13,260.38,13846.1,0.25,391.8,0.042
2023-07-27 01:00:00,192.19,104.29,37.79,5942.07,435.94,250.5,174.24,34.1,259.6,13759.16,0.225,435.2,0.028
2023-07-27 00:00:00,200.02,100.07,38.58,5888.6,436.61,250.42,175.26,33.64,255.84,13241.99,0.205,488.7,0.051
2023-07-26 23:00:00,221.38,111.99,38.23,5894.88,436.93,250.5,175.28,33.65,257.07,13396.87,0.194,501,0.045
2023-07-26 22:00:00,208.45,107.54,37.58,5954.14,435.13,250.34,173.6,34.35,261.22,13947.39,0.239,414.6,0.04
2023-07-26 21:00:00,185.35,104.98,37.26,5966.08,434.83,250.44,173,34.48,260.71,13940.18,0.183,444.7,0.049
2023-07-26 20:00:00,199.55,116.3,38.61,5969.73,434.46,250.44,172.45,34.6,262.05,14073.09,0.233,426,0.047
2023-07-26 19:00:00,204.52,116.27,39.93,5964.45,435.57,250.35,174.15,34.3,260.42,13908.29,0.206,500,0.044
2023-07-26 18:00:00,232.8,119.49,40.69,5933.94,435.85,250.44,174.34,34.09,256.9,13456.57,0.221,490.1,0.039
2023-07-26 17:00:00,218.8,114.95,39.34,5924.98,434.93,250.53,173.25,34.28,255.51,13305.27,0.211,392,0.037
2023-07-26 16:00:00,209.03,113.35,38.77,5908.09,429.26,250.4,168,35.23,259.91,13719.22,0.245,472.5,0.03
2023-07-26 15:00:00,212.26,118.01,38.96,5902.56,435.39,250.44,174.05,33.9,255.03,13177.09,0.249,492.8,0.025
2023-07-26 14:00:00,238.96,128.47,39.93,5882.55,439.83,250.49,178.45,33,252.71,12916.72,0.245,451.2,0.047
2023-07-26 13:00:00,217.25,118.97,39.11,5920.09,436.17,250.05,175.22,33.91,255.74,13309.55,0.227,438.8,0.045
2023-07-26 12:00:00,218.83,121.32,40.15,5921.13,432.38,250.44,170.88,34.67,256.9,13437.9,0.235,499.2,0.044
2023-07-26 11:00:00,229.34,123.72,42.46,5910.96,435.42,250.45,174.17,33.92,250.95,12785.13,0.259,395,0.027
2023-07-26 10:00:00,216.05,114.29,43.52,5874.46,437.73,250.44,177.2,33.2,245.01,12133.7,0.182,472.2,0.033
2023-07-26 09:00:00,237.5,130.63,46.03,5898.94,435.77,250.54,174.97,33.73,247.72,12449.04,0.249,498.4,0.048
2023-07-26 08:00:00,246.61,135.41,52.63,5881.75,435.78,250.27,175.01,33.64,253.77,13322.59,0.248,435.5,0.027
2023-07-26 07:00:00,263.61,126.01,51.82,5850.58,432.52,250.39,171.97,34.08,255.33,13538.31,0.235,463.3,0.034
2023-07-26 06:00:00,286.11,144.8,51.49,5775.26,435.1,250.45,174.92,33.07,247.29,12535.98,0.179,435.1,0.036
2023-07-26 05:00:00,297.18,151.22,51.58,5780.71,436.19,248.65,177.28,32.62,251.76,13001.94,0.229,485.1,0.04
2023-07-26 04:00:00,275.69,150.64,50.86,5765.85,434.99,248.53,176.32,32.68,251.81,12967.27,0.169,470.6,0.033
2023-07-26 03:00:00,254.97,121.27,47.13,5820.96,429.92,248.48,170.98,34.09,258.16,13776.02,0.186,422.3,0.031
2023-07-26 02:00:00,218.53,115.78,48.12,5795.52,430.95,248.48,171.57,33.78,257.71,13657.44,0.239,425.4,0.029
2023-07-26 01:00:00,274.65,136.47,54.28,5785.87,434.67,248.41,176.16,32.91,248.1,12635.2,0.252,507.6,0.026
2023-07-26 00:00:00,309.92,149.18,56.22,5783.65,430.88,247.85,173.17,33.45,241.82,12004.04,0.175,462.7,0.039
2023-07-25 23:00:00,332.49,173.4,61.2,5781.12,434.29,247.51,176.71,32.75,243.65,12178.6,0.166,507.8,0.052
2023-07-25 22:00:00,322.87,174.13,57.12,5799.19,427.63,244.17,173,33.6,251.15,12960.11,0.164,495.8,0.047
2023-07-25 21:00:00,319.1,166.44,58.19,5712.21,420.41,239.52,170.34,33.6,275.13,16931.72,0.177,445.4,0.035
2023-07-25 20:00:00,356.47,144.33,62.11,5451.42,406.89,230.19,167.34,32.63,260.37,14558.92,0.19,484.2,0.038
2023-07-25 19:00:00,302.96,109.7,80.18,5079.23,388.86,214.64,165.32,30.73,243.35,11809.33,0.233,418,0.038
2023-07-25 18:00:00,360.41,114.04,73.81,4814.12,359.76,196.37,155.26,31.11,251.41,12266.12,0.219,402.7,0.027
2023-07-25 17:00:00,236.75,99.84,73.6,4237.66,320.67,172.87,140.97,30.02,253.85,11503.2,0.192,495.2,0.051
2023-07-25 16:00:00,160.24,113.15,93.19,2772.87,173.71,58.62,109.99,25.12,236.86,6504.57,0.186,481.6,0.043
2023-07-25 15:00:00,65.98,66.46,66.48,283.32,22.4,-0.03,8.43,7.82,32.74,473.79,0.19,480.9,0.044
2023-07-25 14:00:00,76.69,76.69,78.7,34.74,10.92,-0.3,-0.38,0,0,0,0.216,452.5,0.027
2023-07-25 13:00:00,64.38,64.46,65.36,13.12,-0.92,-0.25,-0.44,0,0,0,0.238,418.8,0.038
2023-07-25 12:00:00,51.44,50.5,54.64,,,,,,,,0.254,449.9,0.033
2023-07-25 11:00:00,51.51,50.5,54.65,,,,,,,,0.249,397.4,0.04
2023-07-25 10:00:00,52.58,51.45,55.79,0,-0.71,-0.29,-0.27,0,0,0,0.194,422.7,0.034
2023-07-25 09:00:00,54.29,53.09,57.7,0,-0.72,-0.29,-0.24,0,0,0,0.177,397.9,0.026
2023-07-25 08:00:00,56.79,55.5,60.38,0,-0.72,-0.29,-0.23,0,0,0,0.165,457.4,0.032
2023-07-25 07:00:00,60.39,58.94,64.51,0,-0.71,-0.29,-0.22,0,0,0,0.192,391.2,0.053
2023-07-25 06:00:00,59.64,58.59,63.31,0,-0.71,-0.29,-0.23,0,0,0,0.177,418.6,0.032
2023-07-25 05:00:00,59.8,58.24,63.04,0,-0.71,-0.29,-0.24,0,0,0,0.256,483.1,0.044
2023-07-25 04:00:00,61.66,59.48,64.32,0,-0.7,-0.28,-0.3,0,0,0,0.186,420,0.052
2023-07-25 03:00:00,63.51,61.2,66.28,0,-0.7,-0.26,-0.29,0,0,0,0.214,471.5,0.026
2023-07-25 02:00:00,71.65,68.02,73.88,0,-0.71,-0.25,-0.29,0,0,0,0.199,460.2,0.051
2023-07-25 01:00:00,76.36,73.38,77.06,0,-0.7,-0.28,-0.27,0,0,0,0.178,411.1,0.052
2023-07-25 00:00:00,76.05,72.93,78.21,0,-0.7,-0.28,-0.25,0,0,0,0.168,423,0.047
2023-07-24 23:00:00,77.65,75.4,84.32,0,-0.69,-0.26,-0.25,0,0,0,0.241,457.1,0.035
2023-07-24 22:00:00,126.21,119.57,113.36,0,-0.68,-0.25,-0.3,0,0,0,0.18,396.6,0.046
2023-07-24 21:00:00,119.22,97.49,79,0,-0.68,-0.26,-0.29,0,0,0,0.189,470.7,0.044
2023-07-24 20:00:00,215.49,113.98,52.77,0,8.61,-0.26,-0.26,0,0,0,0.247,463.9,0.04
2023-07-24 19:00:00,169.48,81.93,41.24,0,8.82,-0.26,-0.22,0,0,0,0.161,496.8,0.027
2023-07-24 18:00:00,165.77,77.84,42.13,239.12,15.94,2.66,8.04,10.06,40.42,148.37,0.233,489.3,0.025
2023-07-24 17:00:00,186.06,89.32,45.32,4190.7,316.49,175.18,134.5,30.51,218.48,7803.83,0.255,403.4,0.047
2023-07-24 16:00:00,188.71,82.42,43.11,5865.37,436.49,250.3,175.4,33.49,253.07,12897.79,0.226,492,0.034
2023-07-24 15:00:00,150.87,75.49,40.52,5899.6,432.94,250.22,171.65,34.41,256.56,13353.38,0.217,487.2,0.043
2023-07-24 14:00:00,147.88,65.61,39.77,5839.08,437.28,250.18,176.36,33.14,251.67,12705.65,0.208,408.4,0.031
2023-07-24 13:00:00,166.81,77.04,41.75,5826.65,432.58,250.23,171.44,34.07,255.42,13063.9,0.23,407,0.025
2023-07-24 12:00:00,156.05,62.11,38.56,5810.19,433.01,250.38,171.54,33.94,255.37,13033.06,0.196,390.7,0.027
2023-07-24 11:00:00,146.57,56.99,36.21,5803.18,434.9,250.34,173.69,33.42,253.34,12798.24,0.168,482.8,0.047
2023-07-24 10:00:00,151.84,59.34,35.6,5805.13,434.22,250.38,172.97,33.61,253.31,12807.02,0.244,403.2,0.026
2023-07-24 09:00:00,158.63,59.67,34.8,5855.87,435.26,250.28,173.77,33.71,255.69,13172.69,0.188,406.2,0.038
2023-07-24 08:00:00,160.86,61.57,34.58,5876.29,437.17,250.37,175.79,33.44,255.15,13132.08,0.233,448.2,0.047
2023-07-24 07:00:00,170.54,70.68,35.83,5888.4,436.42,250.45,174.96,33.66,255.63,13218.63,0.239,500.7,0.033
2023-07-24 06:00:00,151.42,61.95,35.01,5881.95,441.32,250.25,179.89,32.72,252.75,12914.83,0.194,411.4,0.029
2023-07-24 05:00:00,150.33,63.28,37.8,5872.25,438.26,250.21,176.91,33.2,254.78,13099.56,0.17,486.6,0.029
2023-07-24 04:00:00,164.4,75.34,40.76,5866.49,436.42,250.11,175.32,33.52,254.83,13097.08,0.236,489.5,0.045
2023-07-24 03:00:00,167.56,71.73,41.56,5918.1,435.88,250.41,174.1,34.03,257.62,13506.35,0.169,431.5,0.026
2023-07-24 02:00:00,165.35,74.07,40.41,5877.85,439.17,250.34,177.82,33.07,253.11,12932.33,0.252,442.5,0.053
